DATETIME,MARK,LATITUDE_deg,LONGITUDE_deg,TWD_deg,TWS_km_h_1
2024-06-01 20:04:31+00:00,FL1,44.64604403078554,-63.5680734626949,0.0,0.0
2024-06-01 20:04:32+00:00,FL1,44.64604330994187,-63.56807374767958,0.0,0.0
2024-06-01 20:04:33+00:00,FL1,44.646042153239264,-63.56807436794044,0.0,0.0
2024-06-01 20:04:34+00:00,FL1,44.64604173414407,-63.56807456910612,0.0,0.0
2024-06-01 20:04:35+00:00,FL1,44.64604176767168,-63.56807329505682,0.0,0.0
2024-06-01 20:04:36+00:00,FL1,44.646041851490715,-63.56807158514857,0.0,0.0
2024-06-01 20:04:37+00:00,FL1,44.646042505279176,-63.5680695399642,0.0,0.0
2024-06-01 20:04:38+00:00,FL1,44.64604302495718,-63.56806784681976,0.0,0.0
2024-06-01 20:04:39+00:00,FL1,44.646042454987786,-63.56806746125221,0.0,0.0
2024-06-01 20:04:40+00:00,FL1,44.64604168385266,-63.56806777976453,0.0,0.0
2024-06-01 20:04:41+00:00,FL1,44.646041046828046,-63.568068316206315,0.0,0.0
2024-06-01 20:04:42+00:00,FL1,44.646040460094795,-63.5680685508996,0.0,0.0
2024-06-01 20:04:43+00:00,FL1,44.64604025892912,-63.56806833297014,0.0,0.0
2024-06-01 20:04:44+00:00,FL1,44.64604014158246,-63.56806829944251,0.0,0.0
2024-06-01 20:04:45+00:00,FL1,44.646041046828046,-63.56806851737198,0.0,0.0
2024-06-01 20:04:46+00:00,FL1,44.64604193530978,-63.568067997694016,0.0,0.0
2024-06-01 20:04:47+00:00,FL1,44.64604248851538,-63.56806764565408,0.0,0.0
2024-06-01 20:04:48+00:00,FL1,44.6460428405553,-63.56806722655891,0.0,0.0
2024-06-01 20:04:49+00:00,FL1,44.646043159067645,-63.568066623061874,0.0,0.0
2024-06-01 20:04:50+00:00,FL1,44.646042823791525,-63.56806601956488,0.0,0.0
2024-06-01 20:04:51+00:00,FL1,44.64604208618401,-63.56806531548498,0.0,0.0
2024-06-01 20:04:52+00:00,FL1,44.646041130647085,-63.568064762279356,0.0,0.0
2024-06-01 20:04:53+00:00,FL1,44.64603955484928,-63.568064494058476,0.0,0.0
2024-06-01 20:04:54+00:00,FL1,44.64603910222652,-63.568063890561476,0.0,0.0
2024-06-01 20:04:55+00:00,FL1,44.64603893458842,-63.56806353852151,0.0,0.0
2024-06-01 20:04:56+00:00,FL1,44.64603968895974,-63.56806335411966,0.0,0.0
2024-06-01 20:04:57+00:00,FL1,44.64604064449668,-63.56806357204916,0.0,0.0
