DATETIME,MARK,LATITUDE_deg,LONGITUDE_deg,TWD_deg,TWS_km_h_1
2024-06-01 19:34:31+00:00,FL1,44.64556594379248,-63.56741954013704,0.0,0.0
2024-06-01 19:34:32+00:00,FL1,44.64556545764206,-63.567417964339256,0.0,0.0
2024-06-01 19:34:33+00:00,FL1,44.645563630387166,-63.567418819293394,0.0,0.0
2024-06-01 19:34:34+00:00,FL1,44.6455619875342,-63.56741878576577,0.0,0.0
2024-06-01 19:34:35+00:00,FL1,44.645560679957285,-63.56741947308181,0.0,0.0
2024-06-01 19:34:36+00:00,FL1,44.645560579374425,-63.567420126870275,0.0,0.0
2024-06-01 19:34:37+00:00,FL1,44.64556047879158,-63.567422507330775,0.0,0.0
2024-06-01 19:34:38+00:00,FL1,44.64556130021813,-63.56742317788304,0.0,0.0
2024-06-01 19:34:39+00:00,FL1,44.64556198753418,-63.56742282584311,0.0,0.0
2024-06-01 19:34:40+00:00,FL1,44.6455616019666,-63.5674228426069,0.0,0.0
2024-06-01 19:34:41+00:00,FL1,44.64556098170578,-63.56742207147181,0.0,0.0
2024-06-01 19:34:42+00:00,FL1,44.64555955678226,-63.56742123328151,0.0,0.0
2024-06-01 19:34:43+00:00,FL1,44.64555665664374,-63.567419992759824,0.0,0.0
2024-06-01 19:34:44+00:00,FL1,44.64555395767091,-63.5674181655049,0.0,0.0
2024-06-01 19:34:45+00:00,FL1,44.645552113652215,-63.56741565093393,0.0,0.0
2024-06-01 19:34:46+00:00,FL1,44.645549364387975,-63.56741461157797,0.0,0.0
2024-06-01 19:34:47+00:00,FL1,44.64554701745512,-63.567413304001114,0.0,0.0
2024-06-01 19:34:48+00:00,FL1,44.645545877516284,-63.56741197966039,0.0,0.0
2024-06-01 19:34:49+00:00,FL1,44.64554631337522,-63.56741087324917,0.0,0.0
2024-06-01 19:34:50+00:00,FL1,44.64554609544576,-63.56741182878615,0.0,0.0
2024-06-01 19:34:51+00:00,FL1,44.64554634690283,-63.56741169467566,0.0,0.0
2024-06-01 19:34:52+00:00,FL1,44.64554792270063,-63.567410906776786,0.0,0.0
2024-06-01 19:34:53+00:00,FL1,44.64555063843726,-63.56741075590255,0.0,0.0
2024-06-01 19:34:54+00:00,FL1,44.645553857088075,-63.567410403862596,0.0,0.0
2024-06-01 19:34:55+00:00,FL1,44.64555762894451,-63.56740899570286,0.0,0.0
2024-06-01 19:34:56+00:00,FL1,44.6455602105707,-63.56740857660769,0.0,0.0
2024-06-01 19:34:57+00:00,FL1,44.64556233957411,-63.56740775518119,0.0,0.0
2024-06-01 19:34:58+00:00,FL1,44.645564736798384,-63.567407151684165,0.0,0.0
2024-06-01 19:34:59+00:00,FL1,44.64556634612382,-63.567406732588985,0.0,0.0
2024-06-01 19:35:00+00:00,FL1,44.645567385479794,-63.5674067661166,0.0,0.0
2024-06-01 19:35:01+00:00,FL1,44.645568642765305,-63.56740686669944,0.0,0.0
2024-06-01 19:35:02+00:00,FL1,44.64556984975936,-63.56740743666886,0.0,0.0
2024-06-01 19:35:03+00:00,FL1,44.6455707717687,-63.56740896217525,0.0,0.0
2024-06-01 19:35:04+00:00,FL1,44.645571090281024,-63.56741058826448,0.0,0.0
2024-06-01 19:35:05+00:00,FL1,44.64557082206013,-63.567410990595796,0.0,0.0
2024-06-01 19:35:06+00:00,FL1,44.64556896127762,-63.56741176173089,0.0,0.0
2024-06-01 19:35:07+00:00,FL1,44.64556679874656,-63.56741254962982,0.0,0.0
2024-06-01 19:35:08+00:00,FL1,44.645564485341296,-63.567412482574596,0.0,0.0
2024-06-01 19:35:09+00:00,FL1,44.64556168578564,-63.5674119126052,0.0,0.0
2024-06-01 19:35:10+00:00,FL1,44.645558685064316,-63.56741202995179,0.0,0.0
2024-06-01 19:35:11+00:00,FL1,44.64555707573889,-63.56741137616336,0.0,0.0
2024-06-01 19:35:12+00:00,FL1,44.645555885508664,-63.56741134263575,0.0,0.0
2024-06-01 19:35:13+00:00,FL1,44.645555835217266,-63.56741209700705,0.0,0.0
2024-06-01 19:35:14+00:00,FL1,44.64555736072362,-63.56741218082607,0.0,0.0
2024-06-01 19:35:15+00:00,FL1,44.64555959030986,-63.567411577329054,0.0,0.0
2024-06-01 19:35:16+00:00,FL1,44.64556126669051,-63.56741142645478,0.0,0.0
2024-06-01 19:35:17+00:00,FL1,44.64556255750356,-63.567410504445434,0.0,0.0
2024-06-01 19:35:18+00:00,FL1,44.645564200356596,-63.56740983389318,0.0,0.0
2024-06-01 19:35:19+00:00,FL1,44.64556498825548,-63.567411074414885,0.0,0.0
2024-06-01 19:35:20+00:00,FL1,44.64556542411445,-63.56741177849474,0.0,0.0
2024-06-01 19:35:21+00:00,FL1,44.6455644685775,-63.5674116779119,0.0,0.0
2024-06-01 19:35:22+00:00,FL1,44.645562456920736,-63.56741119176151,0.0,0.0
2024-06-01 19:35:23+00:00,FL1,44.64555908739568,-63.567411141470075,0.0,0.0
2024-06-01 19:35:24+00:00,FL1,44.64555674046278,-63.56741043739022,0.0,0.0
2024-06-01 19:35:25+00:00,FL1,44.64555543288587,-63.56741092354061,0.0,0.0
