DATETIME,TEAM,BOAT,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_RUDDER_deg,ANGLE_RUD_RAKE_P_deg,ANGLE_RUD_RAKE_S_deg,ANGLE_WING_ROT_deg,ANGLE_WING_TWIST_deg,AWA_SGP_deg,AWS_SGP_km_h_1,BOAT_SPEED_km_h_1,BROADCAST_MODE_unk,CURRENT_DIRECTION_deg,CURRENT_MAGNITUDE_km_h_1,DISTANCE_RACE_LEG_m,DISTANCE_RACE_m,GPS_COG_deg,GPS_SOG_km_h_1,HEADING_deg,HEEL_deg,LATITUDE_GPS_unk,LEEWAY_deg,LENGTH_DB_H_P_mm,LENGTH_DB_H_S_mm,LENGTH_RH_BOW_mm,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LONGITUDE_GPS_unk,PC_BEACON_NUMBER_unk,PC_DTB_m,PC_DTL_m,PC_DTO_m,PC_TTS_s,PER_JIB_LEAD_pct,PER_JIB_SHEET_pct,PITCH_deg,RATE_PITCH_deg_s_1,RATE_ROLL_deg_s_1,RATE_YAW_deg_s_1,TIME_RACE_LEG_s,TIME_RACE_s,TRK_BOAT_RACE_STATUS_unk,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_PENALTY_COUNT_unk,TRK_PENALTY_DISTANCE_m,TRK_RACE_NUM_unk,TWA_SGP_deg,TWD_SGP_deg,TWS_SGP_km_h_1,VMG_km_h_1
2024-06-01 19:05:31+00:00,USA,USA,19.09341611530954,13.7321926565063,0.0,8.377978850093527,2.60226075113038,-3.1895662209241964,6.21767594793599,-10.651469555431099,4.9908478279454656,-2.766485776845486,4.313133406608355,-1.54741201330836,5.033148811645281,-17.64450383950318,-22.28298229354506,-91.9717046310559,17.5286247253418,21.18614330291746,1.0,319.956796574662,0.189526404440403,0.0,0.0,115.557047246481,20.7959449768066,112.59461320343351,1.154380623629314,44.6517631,-4.12270090235923,0.0,1919.979262351986,237.246081233025,59.0262860059738,-64.9078413844109,-63.5677643,-2.0,249.185501098633,-553.663818359375,583.002319335938,149.690002441406,100.0,100.0,0.5004915963242855,-0.152997438027476,0.284995219327909,-3.584939789191344,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-144.6693024401614,340.915477929657,26.88858575820925,-16.83938734531405
2024-06-01 19:05:32+00:00,USA,USA,19.101518085703,13.74202078645774,0.0,8.3428421371915,2.694440130395228,-3.1818878503253183,6.218408272281065,-10.6516159776114,4.9908478279454656,-2.764320478812544,2.4549645413722203,-1.54741201330836,5.033420226287424,-17.54875688168012,-22.283405765273596,-92.03190045424905,18.2626041412354,20.932530097961422,1.0,319.79470252528,0.186960402131081,0.0,0.0,114.571205062438,20.7248582839966,110.48365103288751,1.374377004059292,44.6517407,-4.5687092669533,0.0,1920.051527023316,126.933962106705,-30.4340962320566,-105.223454535007,-63.5676978,-2.0,253.552597045898,-549.701721191406,579.470397949219,148.690002441406,100.0,100.0,0.18499689763435875,0.254995721152317,0.86398547275185,-1.382376820435984,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-142.7741954209744,339.01777817066,27.05482091903685,-16.18591665540422
2024-06-01 19:05:33+00:00,USA,USA,19.105569412409203,13.7459529263629,0.0,8.299899884105987,2.636827185925392,-3.2778295539170985,6.21767573449258,-10.6510302888901,4.990486425561008,-2.7654031918620356,1.439461407084835,-1.54741201330836,5.032877226248408,-17.28211449270978,-22.383399393213118,-90.96078472445633,18.5471517562866,20.81305652618408,1.0,319.621871418522,0.184356312453747,0.0,0.0,113.723701529844,20.6432092666626,109.752663697345,1.8515690241958762,44.6517194,-4.18005101261206,0.0,1919.9689388275121,72.1368789672852,47.0281019806862,-102.96718031168,-63.5676311,-2.0,257.301391601562,-545.012512207031,570.893310546875,147.690002441406,100.0,100.0,0.14049764489760996,-0.279995307412048,-0.609989733982705,-0.28659518313685706,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-141.2269581324424,337.475494135315,26.96012907028195,-15.705230099814269
2024-06-01 19:05:34+00:00,USA,USA,19.1035452858487,13.75578225159748,0.0,8.376027806557115,2.584975377954416,-3.091717144318006,6.219286591919645,-10.651762826678599,4.989763193905268,-2.804379623672032,2.010517728777145,-1.547140620010558,5.03314898240001,-17.27067051075544,-22.195263198562962,-89.86883828373291,19.0217319488525,20.896838951110816,1.0,319.43450566921,0.18159131705761,0.0,0.0,112.917288415298,20.7681409835815,109.634159915245,1.497974911996736,44.6516989,-3.69247155540836,0.0,1920.072174072266,21.7659790068865,-4.79443091899157,-21.7592176049948,-63.567564,-2.0,261.591186523438,-541.395202636719,578.760925292969,146.690002441406,100.0,100.0,-0.1004983128851365,0.597990052106345,0.417992983011515,-0.5009916141962978,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-140.1856575444148,336.311657221501,27.21001138687135,-15.413637900352466
2024-06-01 19:05:35+00:00,USA,USA,19.10759422198864,13.761679095417401,0.0,8.358457486426712,2.59457691638016,-3.14927173335912,6.219580503497365,-10.650883439822898,4.990486254806278,-2.81953730754417,2.861587153725945,-1.54741201330836,5.032877567757868,-17.268000248299423,-22.25686672374404,-90.63823040694035,19.5326477050781,20.85211875915528,1.0,319.551902960664,0.181438605487347,0.0,0.0,111.903633700954,20.7011157989502,108.5021790037205,1.448575696890664,44.6516788,-4.01710447024354,0.0,1919.979262351988,114.70740288496,54.2294532060623,-37.3163484036922,-63.5674964,-2.0,265.970001220703,-536.13330078125,574.358581542969,145.580001831055,100.0,100.0,0.153997420410648,-0.281995272178393,-1.44597570000574,-1.383376781474815,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-139.4645261718448,335.294423488033,27.6961958885193,-15.432629764080039
2024-06-01 19:05:36+00:00,USA,USA,19.099493617633037,13.7616796076816,0.0,8.317464910839778,2.62914471721301,-3.235613051119576,6.21840741850742,-10.651469555431099,4.989401706143446,-2.82134171545684,2.4759813002526148,-1.547140620010558,5.032877397003138,-17.260752393061683,-22.335106882195998,-91.62168339081161,20.1839223861694,20.79021629333496,1.0,319.767600334653,0.182105711102486,0.0,0.0,109.92469567197,20.4830045700073,106.576711110654,0.929984416762921,44.6516598,-4.12383770196921,0.0,1920.1031446456898,195.621654391289,16.8032180517912,-12.5544797629118,-63.5674284,-2.0,269.859313964844,-531.267272949219,570.653869628906,144.580001831055,100.0,100.0,0.393493401283583,-0.340994286146404,0.51399131847647,-1.907567973620496,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-139.1148560033238,334.214160768904,28.2537992477417,-15.414296106191756
2024-06-01 19:05:37+00:00,USA,USA,19.11974717757884,13.759713196219542,0.0,8.340890239881443,2.638747109412402,-3.264398072291634,6.2178219432295005,-10.65117671107045,4.989762937773174,-2.8036578861201717,-0.44760047902155814,-1.54741201330836,5.03396339708117,-17.64870030772924,-22.3841452498705,-90.74216402950259,19.6954444885254,20.54763679504394,1.0,319.992176954563,0.182847408950329,0.0,0.0,108.975224245257,20.4252868652344,106.067219979706,1.383976792249058,44.6516427,-3.02146715460054,0.0,1919.9689388275121,153.874799609184,43.2070232927799,-100.611485540867,-63.5673602,-2.0,274.588012695312,-526.2958984375,566.936584472656,143.580001831055,100.0,100.0,0.0784986871151355,-0.374993713854685,-0.893984997607869,0.29719501574179075,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-138.1568400099594,333.275255644837,27.81885051727295,-15.018246720053925
2024-06-01 19:05:38+00:00,USA,USA,19.1015191102314,13.76757696376572,0.0,8.391644351075431,2.667553859123754,-3.07828135113563,6.21782172978609,-10.6524953644671,4.990124767044456,-2.806184116962068,-0.2674038936977695,-1.54741201330836,5.033148811645282,-18.871290850292638,-22.17980033330096,-90.5750962363662,20.1634380340576,20.62691001892092,1.0,320.213201876105,0.183659715950489,0.0,0.0,109.40641408756,20.4208099365234,106.6997091572275,1.218579578006332,44.6516262,-2.8767599920803,0.0,1920.06185054779,145.390033721924,8.85752402245998,-53.9448074996471,-63.5672918,-2.0,278.578704833984,-522.399597167969,558.163330078125,142.580001831055,100.0,100.0,0.14599754800505702,-0.115998049829465,0.648989100287273,0.501191591996634,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-137.62705775302538,332.643026014504,28.21510848999025,-14.920697144099652
2024-06-01 19:05:39+00:00,USA,USA,19.0954416079079,13.76364601914366,0.0,8.352602306760717,2.6349059817779144,-3.172295959541774,6.217968578853245,-10.6523485153999,4.989762937773174,-2.812319462450078,-0.41660373320650446,-1.54741201330836,5.033420567796884,-18.95750149799654,-22.267737311317582,-91.07841014422881,19.7340305328369,20.501338005065918,1.0,320.438898647038,0.184555399417877,0.0,0.0,109.899526424879,20.2539928436279,107.20519779732149,1.338177556411092,44.6516092,-2.83541152094893,0.0,1919.9895858764642,141.311779618263,-31.0495737940073,-42.8774915635586,-63.5672237,-2.0,283.374389648438,-517.56689453125,560.071105957031,141.690002441406,100.0,100.0,0.1449975656218851,0.613989663515394,-0.61998961117528,0.5707904192262708,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-137.8875639000452,332.14559699763,28.063570117950448,-14.94208665327591
2024-06-01 19:05:40+00:00,USA,USA,19.087342028080663,13.77937355423598,0.0,8.329177319228513,2.5849753352657325,-3.2049140401873557,6.218554267574575,-10.652934631008051,4.990486254806278,-2.813041242690618,-0.3850834240431005,-1.547683406606162,5.032877397003138,-18.83695856292012,-22.292255641381182,-91.00789117312408,19.5175174713135,20.16167987823486,1.0,320.662819568788,0.185517011582851,0.0,0.0,110.752589731456,19.9129051208496,107.843694126218,1.0223828850175638,44.651592,-2.95713872545007,0.0,1919.9895858764642,178.370401263237,16.0253997892141,-47.2218543291092,-63.5671567,-2.0,287.288696289062,-512.489807128906,557.045715332031,140.690002441406,100.0,100.0,0.07049881470954475,0.00699988251854854,0.424992886374146,0.7111880578814361,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,-137.62663974544802,331.843019617399,27.6468518257141,-14.891420418875546
