DATETIME,TEAM,BOAT,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_RUDDER_deg,ANGLE_RUD_RAKE_P_deg,ANGLE_RUD_RAKE_S_deg,ANGLE_WING_ROT_deg,ANGLE_WING_TWIST_deg,AWA_SGP_deg,AWS_SGP_km_h_1,BOAT_SPEED_km_h_1,BROADCAST_MODE_unk,CURRENT_DIRECTION_deg,CURRENT_MAGNITUDE_km_h_1,DISTANCE_RACE_LEG_m,DISTANCE_RACE_m,GPS_COG_deg,GPS_SOG_km_h_1,HEADING_deg,HEEL_deg,LATITUDE_GPS_unk,LEEWAY_deg,LENGTH_DB_H_P_mm,LENGTH_DB_H_S_mm,LENGTH_RH_BOW_mm,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LONGITUDE_GPS_unk,PC_BEACON_NUMBER_unk,PC_DTB_m,PC_DTL_m,PC_DTO_m,PC_TTS_s,PER_JIB_LEAD_pct,PER_JIB_SHEET_pct,PITCH_deg,RATE_PITCH_deg_s_1,RATE_ROLL_deg_s_1,RATE_YAW_deg_s_1,TIME_RACE_LEG_s,TIME_RACE_s,TRK_BOAT_RACE_STATUS_unk,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_PENALTY_COUNT_unk,TRK_PENALTY_DISTANCE_m,TRK_RACE_NUM_unk,TWA_SGP_deg,TWD_SGP_deg,TWS_SGP_km_h_1,VMG_km_h_1
2024-06-01 19:05:31+00:00,SUI,SUI,-19.644475436036696,-13.404365945215241,0.0,-6.858044559750084,0.21076861877047176,7.298008719192883,-10.4830908782383,6.40246735626092,1.7531792527395118,5.005136754443864,-2.317324917095655,2.1422634334085244,2.143452483965658,18.52502279899724,26.942484411361683,24.876130547794283,62.6060852050781,63.39046508789062,1.0,321.946594604427,0.123093304038048,0.0,0.0,257.67432326931,63.4743347167969,260.41464980583305,0.5805902679257,44.6498546,1.93994106391829,1821.3447809219338,5.162047501653434,765.265882015228,790.240526199341,816.291689872742,-63.5628199,-2.0,295.204406738281,-165.756301879883,473.083190917969,150.080001831055,74.0290760993958,44.6870774030685,-1.2599788166531498,0.777986881077337,3.44994221015178,3.586339977971194,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,104.8703816408794,348.928191411052,25.095097732543948,-20.30942504882812
2024-06-01 19:05:32+00:00,SUI,SUI,-19.67709061385188,-14.223304602171362,0.0,-8.591977385281217,-2.58857687267074,3.4995039410714144,-10.4769227905309,3.8980956810320597,1.1205887963192083,2.244074769453305,-2.537971937077095,2.14524455484914,2.1431815388990203,17.106742214071122,23.17659472567804,24.90142512885704,63.5249130249023,63.21106796264646,1.0,322.7485134545,0.126151397824287,0.0,0.0,260.795583116223,63.2018531799316,264.0535696899405,0.8235861577912689,44.6498269,2.52631365793753,1821.3742017745979,5.211123358458282,896.00145816803,885.374665260315,825.285613536835,-63.5630381,-2.0,314.045288085938,-179.885803222656,479.89208984375,149.080001831055,74.0290760993958,41.4609581232071,-1.4059764580397,-0.74598749817668,-0.572990385805335,3.71753758126602,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,102.658711746116,349.430237635805,24.43219900131225,-11.082011661529544
2024-06-01 19:05:33+00:00,SUI,SUI,-19.6913616111037,-14.290456460769999,0.0,-8.406067661545745,-2.0011686725629403,4.606680209540102,-10.4391783114038,-5.057347616921765,1.34279164801621,-0.9583943858443483,-2.11768980015699,2.1547299373703117,2.1445359654114338,17.10636074800598,24.29804246097408,24.96880972615162,63.9635833740234,62.96818496704102,1.0,324.472507842524,0.132512900233269,0.0,0.0,264.580600746677,63.2114318847656,267.843505056597,-0.7939866765813288,44.649808,2.59059790430181,1821.2859153747581,5.073724873363972,850.261747837067,845.932066440582,862.982451915741,-63.5632579,-2.0,335.123504638672,-206.055801391602,491.465911865234,148.080001831055,74.0251898765564,41.4415806531906,-1.186480111489995,0.290995140307369,-3.1539472112894,3.850935401935918,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,101.84114493265479,349.978893071453,24.6674471855164,-9.581979961395264
2024-06-01 19:05:34+00:00,SUI,SUI,-19.67505146087518,-14.094908144832562,0.0,-8.438224533667626,-2.385917379984112,3.855683278537383,-10.45415905068775,-11.0405854324467,0.6103182340652715,-1.497932799611634,-2.524839084128745,2.170719282151266,2.148870360770042,16.69743219975544,23.530734911501337,25.505254832621162,64.241722869873,61.93118133544921,1.0,326.870614580873,0.142062006890774,0.0,0.0,268.150385456006,62.1681427001953,271.768445942388,-2.057165551586464,44.6497999,2.81204928577972,1821.276116371156,378.15449899062503,1093.44148635864,1012.56465911865,1032.03010559082,-63.5634767,-2.0,351.401489257812,-221.653594970703,497.817413330078,147.080001831055,74.0310251712799,41.4241433143616,-0.7894868118859495,-0.459992323146026,-1.50297480256825,4.003532927051404,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,98.4878922464313,350.589238775686,24.8881007194519,-3.9346498434360204
2024-06-01 19:05:35+00:00,SUI,SUI,-19.67505350993192,-14.997404945528421,0.0,-10.08186481969214,-4.6160113151634,0.8742449504937403,-10.4497531517863,-11.0373376774964,1.1137128128652432,-0.6701575534002646,-2.570544042011825,2.17830783576256,2.1670200943854683,18.01576935863244,20.549298599163897,25.53847584821576,65.3545417785644,60.387471771240214,1.0,328.724300600858,0.150750406086445,0.0,0.0,272.007748450149,60.9476303100586,276.26037449156047,-3.639138919736638,44.6498019,3.230084610628,1821.3643789291382,1215.4860854148878,1076.3852596283,1014.04678821564,1104.2298078537,-63.5636913,-2.0,369.928009033203,-240.311798095703,504.686187744141,146.080001831055,74.021303653717,41.4163917303085,-1.640972531528575,-0.491991759407535,-1.8469689558229,4.944516947257978,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,94.08046543163263,351.174558666799,25.03710279464725,3.5785616612434374
2024-06-01 19:05:36+00:00,SUI,SUI,-19.678109678076048,-15.052440475426275,0.0,-10.03470390026575,-4.444286485607525,1.238552486546395,-10.4529838312637,-11.0339417928184,1.702604583421625,-0.712161643317694,-2.5500547551622548,2.17830783576256,2.1609929326906077,17.95292342204135,20.916661604333502,25.199011348352627,63.8682151794434,58.04527416229244,1.0,329.341094003666,0.156595797836781,0.0,0.0,278.202948593404,58.3608238220215,281.4142713147125,-3.93993400479297,44.6498158,2.15405468779349,1821.3472068309775,1716.1606848239926,898.985683917999,860.806345939636,984.628200531006,-63.5638776,-2.0,387.594207763672,-257.914398193359,511.371185302734,145.080001831055,74.0096390247345,41.3253247737884,-1.26797872907938,1.6739718968124,2.15396397434358,5.096414698148655,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,90.30582080947087,351.774413200466,25.0697793960571,5.1708269119262695
2024-06-01 19:05:37+00:00,SUI,SUI,-19.69543889252874,-15.04698426418518,0.0,-9.887385086850312,-4.502494851818258,1.205954122735954,-10.445934222266601,-11.034828009863201,2.1425771952235197,1.056728000339128,-3.6217712000924953,2.1821016216483637,2.1613315286465418,18.420120314101222,20.90139246031186,24.312542611072537,66.4542457580566,56.51464622497559,1.0,329.963296916298,0.161752519011497,0.0,0.0,283.092161925839,56.7943759918213,287.4021752166575,-4.526524311092006,44.6498471,2.37287260445954,1821.511602401732,1828.611969947816,888.27395439148,744.265854358673,941.206276416779,-63.5640933,-2.0,398.671997070312,-275.422088623047,539.016174316406,144.179992675781,74.0174174308777,41.3272619247436,-1.893468243362105,-2.14496413289503,-3.36194333354581,7.943666330679465,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,80.22859864011237,352.338477542883,25.19631443023685,16.120434608459465
2024-06-01 19:05:38+00:00,SUI,SUI,-19.69747702097708,-15.043015241258498,0.0,-9.973808836456318,-4.402449229063672,1.221293233507918,-10.43961885860525,-11.034828009863201,2.792538807726898,1.25950752292825,-4.311032483108335,2.14659962169179,2.121239001237484,19.08005216717952,20.91877016910764,23.12514393518872,66.821752166748,54.88381507873536,1.0,330.178201988343,0.165121105313301,0.0,0.0,292.533395811764,55.424133682251,297.476007563131,-4.676321544025152,44.6498932,2.52416470966991,1821.511602401732,1828.543281555178,696.560323238373,638.188898563385,842.61292219162,-63.5642779,-2.0,412.4130859375,-291.658203125,531.815673828125,143.179992675781,74.0096390247345,41.3291990756988,-1.161480525230263,1.11798115816014,0.538990931416628,10.537423069406382,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,74.00902428378524,352.87702429856,25.012445354461647,17.194080305099515
2024-06-01 19:05:39+00:00,SUI,SUI,-19.6730143569552,-15.046983922675741,0.0,-10.0347030464921,-4.662184845367882,1.1791090246985703,-10.455186994157849,-11.03202293654845,1.0134681808098014,1.08279981424076,-4.380378753421245,2.0707173299186876,2.0654347762372343,19.11667222641452,20.852123232243443,20.93876827997854,67.7564277648926,52.67141098022462,1.0,330.377206380001,0.167737103998661,0.0,0.0,303.150460423686,53.3501346588135,307.6063255740405,-3.269545260161474,44.6499604,2.3167536358046,1821.4036703109741,1828.5236597061162,908.508479595184,785.014271736145,908.569276332855,-63.5644415,-2.0,427.521392822266,-305.416900634766,533.492309570312,142.179992675781,74.0057528018951,41.3233876228332,-0.17699702272747805,0.174997063797477,0.0509991448974741,9.427641467967437,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,63.9861383183309,353.399861619146,24.87769718170165,24.01092224121096
2024-06-01 19:05:40+00:00,SUI,SUI,-19.63224666534672,-15.050952262583499,0.0,-10.03863279583106,-4.768031347784557,1.04296331220387,-10.4788322552908,-10.9824195414749,-0.5951504062949977,1.1012673010629799,-5.54665810019325,2.379124447361586,2.3509583693943825,19.53017870895626,20.67521040443744,18.032721888152416,68.4032684326172,49.4891722869873,1.0,330.563288053748,0.16961360424757,0.0,0.0,311.983124454563,50.2785255432129,316.3062107274525,-1.3347776163083067,44.6500419,2.12671856318781,1821.413445472718,1827.503037452696,1178.50518226624,951.436400413513,1078.8756608963,-63.56458,-2.0,422.359588623047,-319.236511230469,531.573913574219,141.080001831055,74.0018665790558,46.523928642273,-0.083998593557636,-0.488991812258019,2.0699652407137,9.098247228261833,0.0,0.0,1.0,7.0,0.0,0.0,0.0,24060101.0,51.36394463403384,353.907344674478,24.8071186065674,34.15436805725099
