DATETIME,MARK,LATITUDE_deg,LONGITUDE_deg,TWD_deg,TWS_km_h_1
2024-06-02 20:09:31+00:00,FL1,44.64559843204916,-63.56741333752872,0.0,0.0
2024-06-02 20:09:32+00:00,FL1,44.64559645392,-63.56741278432308,0.0,0.0
2024-06-02 20:09:33+00:00,FL1,44.645594123750946,-63.56741181202234,0.0,0.0
2024-06-02 20:09:34+00:00,FL1,44.645592732355006,-63.56741078943016,0.0,0.0
2024-06-02 20:09:35+00:00,FL1,44.64559206180274,-63.56740985065702,0.0,0.0
2024-06-02 20:09:36+00:00,FL1,44.645592262968414,-63.56740966625512,0.0,0.0
2024-06-02 20:09:37+00:00,FL1,44.645593101158745,-63.56741062179206,0.0,0.0
2024-06-02 20:09:38+00:00,FL1,44.6455938220024,-63.56741270050405,0.0,0.0
2024-06-02 20:09:39+00:00,FL1,44.645594274625175,-63.56741541624068,0.0,0.0
2024-06-02 20:09:40+00:00,FL1,44.64559350349008,-63.56741707585752,0.0,0.0
2024-06-02 20:09:41+00:00,FL1,44.6455922294408,-63.56741840019822,0.0,0.0
2024-06-02 20:09:42+00:00,FL1,44.645591106265755,-63.567418634891524,0.0,0.0
2024-06-02 20:09:43+00:00,FL1,44.64558986574409,-63.56741866841914,0.0,0.0
2024-06-02 20:09:44+00:00,FL1,44.645588725805304,-63.56741866841914,0.0,0.0
2024-06-02 20:09:45+00:00,FL1,44.64558718353512,-63.567418433725834,0.0,0.0
2024-06-02 20:09:46+00:00,FL1,44.64558574184777,-63.567417930811665,0.0,0.0
2024-06-02 20:09:47+00:00,FL1,44.64558341167866,-63.56741660647093,0.0,0.0
2024-06-02 20:09:48+00:00,FL1,44.64558069594204,-63.56741563417016,0.0,0.0
2024-06-02 20:09:49+00:00,FL1,44.64557851664723,-63.56741425953804,0.0,0.0
2024-06-02 20:09:50+00:00,FL1,44.645577007904635,-63.56741382367907,0.0,0.0
2024-06-02 20:09:51+00:00,FL1,44.645576890558026,-63.56741471216084,0.0,0.0
2024-06-02 20:09:52+00:00,FL1,44.645577041432254,-63.567415952682474,0.0,0.0
2024-06-02 20:09:53+00:00,FL1,44.64557779580357,-63.56741704232991,0.0,0.0
2024-06-02 20:09:54+00:00,FL1,44.64557893574236,-63.567417629063115,0.0,0.0
2024-06-02 20:09:55+00:00,FL1,44.64557913690803,-63.56741672381757,0.0,0.0
2024-06-02 20:09:56+00:00,FL1,44.645580008626006,-63.56741498038173,0.0,0.0
2024-06-02 20:09:57+00:00,FL1,44.64558129943906,-63.56741288490592,0.0,0.0
2024-06-02 20:09:58+00:00,FL1,44.64558262377975,-63.56741248257458,0.0,0.0
2024-06-02 20:09:59+00:00,FL1,44.645583696663394,-63.56741392426193,0.0,0.0
2024-06-02 20:10:00+00:00,FL1,44.64558398164808,-63.56741685792802,0.0,0.0
2024-06-02 20:10:01+00:00,FL1,44.6455832440406,-63.56741997599602,0.0,0.0
2024-06-02 20:10:02+00:00,FL1,44.64558091387154,-63.56742187030612,0.0,0.0
2024-06-02 20:10:03+00:00,FL1,44.64557734318076,-63.56742311082782,0.0,0.0
2024-06-02 20:10:04+00:00,FL1,44.64557382278146,-63.567423228174434,0.0,0.0
2024-06-02 20:10:05+00:00,FL1,44.64557068794966,-63.56742358021438,0.0,0.0
2024-06-02 20:10:06+00:00,FL1,44.64556892774998,-63.567423798143864,0.0,0.0
2024-06-02 20:10:07+00:00,FL1,44.64556912891565,-63.56742425076662,0.0,0.0
2024-06-02 20:10:08+00:00,FL1,44.64557103998958,-63.56742458604276,0.0,0.0
2024-06-02 20:10:09+00:00,FL1,44.645573571324334,-63.56742534041406,0.0,0.0
2024-06-02 20:10:10+00:00,FL1,44.64557705819608,-63.56742572598158,0.0,0.0
2024-06-02 20:10:11+00:00,FL1,44.64558022655545,-63.567426497116685,0.0,0.0
2024-06-02 20:10:12+00:00,FL1,44.645583210513,-63.567427301779375,0.0,0.0
2024-06-02 20:10:13+00:00,FL1,44.645586395636215,-63.567427871748805,0.0,0.0
2024-06-02 20:10:14+00:00,FL1,44.64558837376536,-63.567428492009626,0.0,0.0
2024-06-02 20:10:15+00:00,FL1,44.6455892119557,-63.5674294810742,0.0,0.0
2024-06-02 20:10:16+00:00,FL1,44.6455895975232,-63.56742984987793,0.0,0.0
2024-06-02 20:10:17+00:00,FL1,44.645589396357515,-63.56743065454064,0.0,0.0
2024-06-02 20:10:18+00:00,FL1,44.645589245483286,-63.56743228062987,0.0,0.0
2024-06-02 20:10:19+00:00,FL1,44.64559040218592,-63.56743357144296,0.0,0.0
2024-06-02 20:10:20+00:00,FL1,44.64559184387326,-63.567434241995215,0.0,0.0
2024-06-02 20:10:21+00:00,FL1,44.645592464134104,-63.567435180768356,0.0,0.0
2024-06-02 20:10:22+00:00,FL1,44.64559365436433,-63.56743481196463,0.0,0.0
2024-06-02 20:10:23+00:00,FL1,44.64559536427261,-63.56743388995526,0.0,0.0
2024-06-02 20:10:24+00:00,FL1,44.645596604794264,-63.56743268296121,0.0,0.0
2024-06-02 20:10:25+00:00,FL1,44.64559712447225,-63.567432012408986,0.0,0.0
2024-06-02 20:10:26+00:00,FL1,44.645598381757736,-63.56743119098244,0.0,0.0
2024-06-02 20:10:27+00:00,FL1,44.64560010842981,-63.56743090599775,0.0,0.0
2024-06-02 20:10:28+00:00,FL1,44.645601868629434,-63.56743140891193,0.0,0.0
2024-06-02 20:10:29+00:00,FL1,44.645603880286195,-63.56743228062986,0.0,0.0
2024-06-02 20:10:30+00:00,FL1,44.645604332908995,-63.567432934418306,0.0,0.0
2024-06-02 20:10:31+00:00,FL1,44.64560388028622,-63.567432867363095,0.0,0.0
2024-06-02 20:10:32+00:00,FL1,44.64560367912054,-63.56743204593657,0.0,0.0
2024-06-02 20:10:33+00:00,FL1,44.64560371264817,-63.56743177771568,0.0,0.0
2024-06-02 20:10:34+00:00,FL1,44.645604651421294,-63.567430855706334,0.0,0.0
2024-06-02 20:10:35+00:00,FL1,44.645605003461256,-63.56743028573692,0.0,0.0
2024-06-02 20:10:36+00:00,FL1,44.64560535550116,-63.56742951460181,0.0,0.0
2024-06-02 20:10:37+00:00,FL1,44.64560598833488,-63.56742833275348,0.0,0.0
2024-06-02 20:10:38+00:00,FL1,44.6456065122038,-63.56742686592044,0.0,0.0
2024-06-02 20:10:39+00:00,FL1,44.645607245620326,-63.567425189539826,0.0,0.0
2024-06-02 20:10:40+00:00,FL1,44.64560852386058,-63.56742358021438,0.0,0.0
2024-06-02 20:10:41+00:00,FL1,44.64561021700503,-63.56742272526026,0.0,0.0
2024-06-02 20:10:42+00:00,FL1,44.645611457526684,-63.56742217205465,0.0,0.0
2024-06-02 20:10:43+00:00,FL1,44.64561209455131,-63.567422339692726,0.0,0.0
2024-06-02 20:10:44+00:00,FL1,44.645612228661776,-63.56742327846588,0.0,0.0
2024-06-02 20:10:45+00:00,FL1,44.64561132341625,-63.567424317821875,0.0,0.0
2024-06-02 20:10:46+00:00,FL1,44.64561026729642,-63.56742582656443,0.0,0.0
2024-06-02 20:10:47+00:00,FL1,44.64560889266432,-63.567426949739435,0.0,0.0
2024-06-02 20:10:48+00:00,FL1,44.645608020946376,-63.567427536472664,0.0,0.0
2024-06-02 20:10:49+00:00,FL1,44.645606981590376,-63.56742802262306,0.0,0.0
2024-06-02 20:10:50+00:00,FL1,44.6456051208079,-63.567428257316365,0.0,0.0
2024-06-02 20:10:51+00:00,FL1,44.64560388028622,-63.56742797233164,0.0,0.0
2024-06-02 20:10:52+00:00,FL1,44.64560243859886,-63.567427586764076,0.0,0.0
2024-06-02 20:10:53+00:00,FL1,44.64560200273992,-63.56742622889578,0.0,0.0
2024-06-02 20:10:54+00:00,FL1,44.64560315944252,-63.56742336228491,0.0,0.0
2024-06-02 20:10:55+00:00,FL1,44.645604416728,-63.56742168590425,0.0,0.0
2024-06-02 20:10:56+00:00,FL1,44.645606512203805,-63.56742042861879,0.0,0.0
2024-06-02 20:10:57+00:00,FL1,44.64560921117662,-63.567420495674035,0.0,0.0
2024-06-02 20:10:58+00:00,FL1,44.64561128988862,-63.56742111593486,0.0,0.0
2024-06-02 20:10:59+00:00,FL1,44.64561239629984,-63.5674223061651,0.0,0.0
2024-06-02 20:11:00+00:00,FL1,44.64561365358532,-63.56742378138007,0.0,0.0
2024-06-02 20:11:01+00:00,FL1,44.64561479352414,-63.56742535717784,0.0,0.0
2024-06-02 20:11:02+00:00,FL1,44.645615631714456,-63.56742560863497,0.0,0.0
2024-06-02 20:11:03+00:00,FL1,44.64561725780366,-63.56742560863493,0.0,0.0
2024-06-02 20:11:04+00:00,FL1,44.64561851508914,-63.567423999309526,0.0,0.0
2024-06-02 20:11:05+00:00,FL1,44.64561953768134,-63.567421752959476,0.0,0.0
2024-06-02 20:11:06+00:00,FL1,44.64562029205262,-63.56741925515236,0.0,0.0
2024-06-02 20:11:07+00:00,FL1,44.64562015794218,-63.56741774640976,0.0,0.0
2024-06-02 20:11:08+00:00,FL1,44.64561955444514,-63.56741605326531,0.0,0.0
2024-06-02 20:11:09+00:00,FL1,44.645618431270144,-63.5674162711948,0.0,0.0
2024-06-02 20:11:10+00:00,FL1,44.64561650343238,-63.567416522651925,0.0,0.0
2024-06-02 20:11:11+00:00,FL1,44.64561403915288,-63.5674171093851,0.0,0.0
2024-06-02 20:11:12+00:00,FL1,44.64561149105432,-63.567417075857506,0.0,0.0
2024-06-02 20:11:13+00:00,FL1,44.64560983143748,-63.56741705909368,0.0,0.0
2024-06-02 20:11:14+00:00,FL1,44.645609043538556,-63.56741658970715,0.0,0.0
2024-06-02 20:11:15+00:00,FL1,44.64560857415201,-63.5674170255661,0.0,0.0
2024-06-02 20:11:16+00:00,FL1,44.64560859091578,-63.56741734407842,0.0,0.0
2024-06-02 20:11:17+00:00,FL1,44.64560788683592,-63.567418651655316,0.0,0.0
2024-06-02 20:11:18+00:00,FL1,44.64560718275606,-63.56741948984563,0.0,0.0
2024-06-02 20:11:19+00:00,FL1,44.645605925470605,-63.567419774830356,0.0,0.0
2024-06-02 20:11:20+00:00,FL1,44.64560478553176,-63.56741891987622,0.0,0.0
2024-06-02 20:11:21+00:00,FL1,44.64560401439665,-63.56741804815827,0.0,0.0
2024-06-02 20:11:22+00:00,FL1,44.64560451731082,-63.567416807636604,0.0,0.0
2024-06-02 20:11:23+00:00,FL1,44.645605472847826,-63.56741623766718,0.0,0.0
2024-06-02 20:11:24+00:00,FL1,44.645607316866496,-63.567416137084365,0.0,0.0
2024-06-02 20:11:25+00:00,FL1,44.64560865797102,-63.56741674058139,0.0,0.0
