DATETIME,TEAM,BOAT,ANGLE_CA1_deg,ANGLE_CA2_deg,ANGLE_CA3_deg,ANGLE_CA4_deg,ANGLE_CA5_deg,ANGLE_CA6_deg,ANGLE_DB_CANT_P_deg,ANGLE_DB_CANT_S_deg,ANGLE_DB_RAKE_P_deg,ANGLE_DB_RAKE_S_deg,ANGLE_RUDDER_deg,ANGLE_RUD_RAKE_P_deg,ANGLE_RUD_RAKE_S_deg,ANGLE_WING_ROT_deg,ANGLE_WING_TWIST_deg,AWA_SGP_deg,AWS_SGP_km_h_1,BOAT_SPEED_km_h_1,BROADCAST_MODE_unk,CURRENT_DIRECTION_deg,CURRENT_MAGNITUDE_km_h_1,DISTANCE_RACE_LEG_m,DISTANCE_RACE_m,GPS_COG_deg,GPS_SOG_km_h_1,HEADING_deg,HEEL_deg,LATITUDE_GPS_unk,LEEWAY_deg,LENGTH_DB_H_P_mm,LENGTH_DB_H_S_mm,LENGTH_RH_BOW_mm,LENGTH_RH_P_mm,LENGTH_RH_S_mm,LONGITUDE_GPS_unk,PC_BEACON_NUMBER_unk,PC_DTB_m,PC_DTL_m,PC_DTO_m,PC_TTS_s,PER_JIB_LEAD_pct,PER_JIB_SHEET_pct,PITCH_deg,RATE_PITCH_deg_s_1,RATE_ROLL_deg_s_1,RATE_YAW_deg_s_1,TIME_RACE_LEG_s,TIME_RACE_s,TRK_BOAT_RACE_STATUS_unk,TRK_LEG_NUM_TOT_unk,TRK_LEG_NUM_unk,TRK_PENALTY_COUNT_unk,TRK_PENALTY_DISTANCE_m,TRK_RACE_NUM_unk,TRK_RACE_RANK_unk,TWA_SGP_deg,TWD_SGP_deg,TWS_SGP_km_h_1,VMG_km_h_1
2026-05-09 17:03:00+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.249999998063408,0.0999999992253633,-0.12999999899297232,-1.304587369091885,3.23899267140958,5.002938543436855,1.2027491631896319,6.45299923017479,3.514918738877122,3.49114255155553,-11.321447506872682,-0.42000000741869625,-19.16546556105255,33.264642906188996,4.59675968170166,0.0,110.999999673762,0.0,0.0,0.0,124.991150414913,4.46233191490173,106.06019922825799,0.5163999846872753,32.2773693,0.999999885531928,3.765685157850382,1900.984120368958,67.8692273795604,17.1034686267376,-83.24959184974416,-64.8473342,-2.0,236.065444946289,-4.39868450164795,63.1789474487305,361.115997314453,100.0,97.3387360572815,-0.35860000453258956,-0.923080536255065,-0.118825548042652,-0.1681999877047254,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-22.334990085961202,93.4597255455214,28.98061866760255,4.2147880554199215
2026-05-09 17:03:01+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.209999998373263,0.13999999891550866,-0.10999999914789964,-1.30473325766369,3.2392859426570704,5.00257995850543,1.194484420850502,6.467184038977026,3.514918738877122,3.4903530670648424,-10.47076981461714,-0.399999996901453,-18.32258862784805,33.9231393814087,5.058121862411496,0.0,110.999999673762,0.0,0.0,0.0,121.98855827464,5.03030705451965,105.53979891916761,0.8293999881323574,32.2773629,0.999999885531928,3.957157023251058,1900.974321365356,84.60781350731851,-74.78540241718284,-12.738445214927179,-64.8473212,-2.0,236.806976318359,-4.39868450164795,63.1789474487305,360.115997314453,100.0,97.3387360572815,-0.2904000120511636,0.610504772934807,0.935755553085611,-0.674199968844025,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-21.65893044870526,93.16151607126406,29.1933946609497,4.70643533706665
2026-05-09 17:03:02+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.1899999985281906,0.10999999914789964,0.0699999994577543,-1.306340219748495,3.2391395204767353,5.00257995850543,1.2038273725831399,6.478742426599981,3.515183280641414,3.4906162854799816,-11.43131058740818,-0.229999998218336,-17.8261696251979,34.33226337432865,5.271523303985594,0.0,110.999999673762,0.0,0.0,0.0,117.888108847936,5.29565134048462,104.83979878585201,0.18499999056279423,32.2773569,0.999999885531928,3.893332974985242,1900.9743452072162,94.87562701106067,9.200643189251418,-56.34746626019478,-64.8473071,-2.0,237.311157226562,-4.39868450164795,63.1789474487305,359.115997314453,100.0,97.3095118999481,0.4455999993229832,1.356419540269,-1.63459350836975,-0.5093999812730446,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-21.1124497452882,92.87334014489745,29.389455986022952,4.958409090042115
2026-05-09 17:03:03+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.2599999979859444,0.1899999985281906,0.18999999852819038,-1.303710490196335,3.2388462492292502,5.002938543436855,1.20849845357915,6.4367122172120705,3.5154478224057057,3.490879375829074,-7.924841219421164,-0.09999999922536333,-17.371722134997448,34.29752769470215,5.0619947147369375,0.0,110.999999673762,0.0,0.0,0.0,114.647443633954,5.12568597793579,104.35459853966799,-0.2761999900697688,32.2773513,0.999999885531928,3.9571568835526683,1900.9841680526758,72.66133381053808,-44.23193857073784,-73.9224046468735,-64.8472928,-2.0,238.106536865234,-4.39868450164795,63.1789474487305,358.115997314453,100.0,97.307562828064,0.5909999938210718,-0.0692341191403417,0.859623169667181,-0.7365999794597092,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-20.52720259568942,92.58637999220315,29.5779006958008,4.76493727684021
2026-05-09 17:03:04+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.1999999984507268,0.16999999868311777,0.0999999992253633,-1.3059019670637,3.2382602403428047,5.002938543436855,1.205983364483338,5.9791239072104805,3.515183280641414,3.4906162854799816,-8.096120848709196,-0.1899999985281906,-15.621742292275549,34.31996383666995,4.703861789703368,0.0,110.999999673762,0.0,0.0,0.0,116.376260135532,4.68726668357849,103.6289933931916,0.5540000053134664,32.2773463,0.999999885531928,3.7839204072952297,1901.062679290772,80.0209470093249,-57.43045341223471,-33.8336842134595,-64.8472793,-2.0,238.692596435547,-4.39868450164795,63.1789474487305,357.115997314453,100.0,97.327047586441,0.09060000407397535,-1.46227722712044,0.118770386260977,-0.6721999827333397,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-18.34771655229506,92.3376654837663,29.84901237487795,4.530882654190062
2026-05-09 17:03:05+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.21999999829579941,0.1799999986056542,0.08999999930282698,-1.3059019670637,3.2394323648374,5.00257995850543,1.203467848500706,4.78235438254012,3.514918738877122,3.490879418517756,-7.8832612475656045,-0.20999999837326316,-15.0324088112511,34.33834533691405,4.574216423034666,0.0,110.999999673762,0.0,0.0,0.0,112.235512592725,4.67824029922485,102.9711983647954,0.22039999525113213,32.2773421,0.999999885531928,3.865979891270398,1901.13141536713,99.95525106787684,-7.75119548197835,-16.879804059863098,-64.8472661,-2.0,239.105758666992,-4.39868450164795,63.1789474487305,356.212982177734,100.0,97.344583272934,0.2080000042584494,1.46360441825354,-0.322416305006102,-0.423799985831476,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-17.433374154521623,92.1292559216217,29.98087062835695,4.45878049850464
2026-05-09 17:03:06+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.24999999806340822,0.1899999985281906,0.08999999930282698,-1.305902020424555,3.238406662523135,5.00257995850543,1.197358969995728,4.01690297966302,3.515183280641414,3.4911424661781667,-6.764029054881609,-0.20999999837326316,-14.38982589479675,34.499204063415505,4.594576749801636,0.0,110.999999673762,0.0,0.0,0.0,112.373291168663,4.56282248497009,102.4621976414298,0.24180000111513622,32.2773379,0.999999885531928,3.875097585842012,1901.0921478271498,25.65864888019859,3.1631762161850783,-39.120754227042184,-64.8472532,-2.0,239.844390869141,-4.39868450164795,63.1789474487305,355.212982177734,100.0,97.3348379135132,-0.407599975071353,-1.55715890669738,0.487741567474789,-0.9127999809762869,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-16.79714954654302,91.92285101999849,30.08448371887205,4.47083825111389
2026-05-09 17:03:07+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.199999998450727,0.1999999984507268,0.03999999969014534,-1.305902020424555,3.2385535115902897,5.002938543436856,1.2077798963341242,2.9367637375473947,3.5149187388771237,3.49140559921594,-7.029531997543614,-0.2599999979859446,-14.4774939341148,34.3293451309204,4.37627823829651,0.0,110.999999673762,0.0,0.0,0.0,109.339724120504,4.51324925422668,101.6331984573354,0.019400005412589284,32.2773345,0.999999885531928,3.829509066417812,1901.0332345962538,136.98961436748493,-49.01732727885246,-61.28973625600344,-64.8472401,-2.0,240.087127685547,-4.39868450164795,63.1789474487305,354.212982177734,100.0,97.3621129989624,0.6868000030040884,1.90563174305684,-0.805456941423776,-0.38019999182380027,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-16.646828352723183,91.72081060925495,30.148746871948248,4.250948781967162
2026-05-09 17:03:08+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.249999998063408,0.2299999982183356,0.02999999976760902,-1.305610189920095,3.23650264057029,5.0029386288142215,1.203467720434654,-3.496270102631505,3.514918738877122,3.49114255155553,-5.395315579649072,-0.2599999979859446,-13.811789119772701,33.936784744262695,3.9180580615997314,0.0,110.999999673762,0.0,0.0,0.0,103.926266448514,3.95090761184692,101.35999635468639,-0.021000001238048634,32.2773318,0.999999885531928,3.8386268075555563,1900.9546995162978,108.77152569592008,-73.64511135965583,-35.476124845445156,-64.8472281,-2.0,240.582443237305,-4.39868450164795,63.1789474487305,353.212982177734,100.0,97.3250985145569,0.09920000164613885,-1.22525429499536,0.591582427530374,-0.3753999713720828,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-15.79989684847266,91.51635572663974,30.173428344726553,3.813067302703856
2026-05-09 17:03:09+00:00,DEN,DEN,0.29999999767609,0.00999999992253634,0.0,0.199999998450727,0.21999999829579941,0.0,-1.305902020424555,3.23767465834318,5.002580043882796,1.2142480214451,-7.581470705126424,3.515183280641414,3.49114255155553,-5.376242105637083,-0.29999999767609,-13.9903652693963,33.699665451049796,3.6933774805068977,0.0,110.999999673762,0.0,0.0,0.0,103.488137134014,3.79157238006592,101.3401983683582,0.16940000016519408,32.27733,0.999999885531928,3.938921634107828,1901.082301139832,4.1025729849934605,25.986348092555982,-48.72048459947118,-64.8472167,-2.0,240.636932373047,-4.39868450164795,63.1789474487305,352.115997314453,100.0,97.4069237709046,0.32800001391767974,0.993736602063026,0.046169774267452,0.7512000344150126,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-15.796266944438239,91.3319201284819,30.157515335082998,3.591713347434996
2026-05-09 17:03:10+00:00,DEN,DEN,0.29999999767609,0.00999999992253634,0.0,0.1799999986056542,0.199999998450727,-0.05999999953521802,-1.30648658856797,3.2378210805235152,5.002580043882795,1.204545951172512,-10.128942581565365,3.514654197112832,3.490879418517756,-6.469152883693964,-0.3599999972113082,-13.90091327004445,33.2672006607056,3.3791361379623384,0.0,110.999999673762,0.0,0.0,0.0,111.720837348197,3.33428235054016,102.3147994270654,0.5155999934446522,32.2773275,0.999999885531928,3.8659798912703978,1901.092100143432,155.1828153431415,-27.971940115094196,9.78836826980116,-64.8472065,-2.0,241.044967651367,-4.39868450164795,63.1789474487305,351.212982177734,100.0,97.3640620708466,-0.1624000071730048,-1.46088664329411,0.0818999979248295,0.3024000114245978,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-15.6047515136962,91.16937870170855,30.01938114166255,3.275577421188354
2026-05-09 17:03:11+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.21999999829579941,0.20999999837326316,-0.07999999938029066,-1.306340699996165,3.2366495963591504,5.00222145895137,1.200952780749238,-11.1476162042881,3.5154478224057057,3.490879418517756,-7.327841107185476,-0.3699999971338444,-14.5226679515116,33.17220668792725,3.438033714294434,0.0,110.999999673762,0.0,0.0,0.0,101.766342066902,3.55703401565552,102.8445994424914,0.048000000161782755,32.2773258,0.999999885531928,3.911568457260728,1901.003789901734,35.92041861265902,-86.12979874014852,-70.82796581089495,-64.8471963,-2.0,240.962005615234,-4.39868450164795,63.1789474487305,350.115997314453,100.0,97.307562828064,0.21819999832308312,2.11291496431862,-0.67341332315071,1.3019999973847507,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-16.21358706310306,91.0319006540945,29.875128936767553,3.323143458366394
2026-05-09 17:03:12+00:00,DEN,DEN,0.29999999767609,0.00999999992253634,0.0,0.2599999979859446,0.2399999981408718,-0.04999999961268168,-1.306340219748495,3.23723507163707,5.00257995850543,1.2002342875372338,-10.74203786382545,3.515712364169996,3.490879418517756,-6.292150921919292,-0.329999997443699,-14.541226856146999,32.77429904937745,3.187951498031616,0.0,110.999999673762,0.0,0.0,0.0,119.544429721664,3.18354134559631,103.977394512565,0.2567999909937809,32.2773227,0.999999885531928,3.8842153269797586,1901.08232498169,112.2307404875756,31.165501195937395,11.954544857144342,-64.847187,-2.0,241.510391235352,-4.39868450164795,63.1789474487305,349.212982177734,100.0,97.2724974155426,0.09339999476749716,-1.10708327117427,0.763091092271186,1.0705999758052052,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-16.28401724174856,90.9033974750499,29.71814632415775,3.0558794832229603
2026-05-09 17:03:13+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.17999999860565422,0.20999999837326322,-0.0999999992253633,-1.3061942778158349,3.23723507163707,5.002938543436855,1.2013120273552382,-10.71734630308905,3.515712364169996,3.491142508866848,-9.359930216875785,-0.399999996901453,-14.5668981221425,32.4490488052368,3.0569374752044682,0.0,110.999999673762,0.0,0.0,0.0,110.934648423783,3.0873749256134,105.2615984840836,0.7033999773690112,32.2773198,0.999999885531928,3.8659798912704,1900.9939670562758,43.457058165222364,-42.560470104217515,-19.0594151616096,-64.8471781,-2.0,241.576416015625,-4.39868450164795,63.1789474487305,348.115997314453,100.0,97.3484754562378,0.3227999828785994,0.616959408422174,0.204845670821307,0.9403999883397269,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-16.12106053947366,90.8331592247201,29.5212181091309,2.940671610832214
2026-05-09 17:03:14+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.2299999982183356,0.2299999982183356,-0.11999999907043597,-1.306778899320105,3.237528342884555,5.002938543436855,1.2005935341432359,-9.916696160654496,3.514654197112832,3.4906162854799816,-9.209631050416013,-0.4100000021600746,-14.92146946365715,32.4773094177246,3.3281404781341566,0.0,110.999999673762,0.0,0.0,0.0,123.589650238739,3.25097873210907,105.996200355735,0.0029999974671332625,32.2773164,0.999999885531928,3.720096545293926,1901.0038137435943,46.63969445973633,-47.32153061777355,-117.45475828647605,-64.8471694,-2.0,241.888946533203,-4.39868450164795,63.1789474487305,347.115997314453,100.0,97.3056137561798,-0.40499999686272137,-0.840759040953252,-1.06090884450746,1.1191999413845077,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-16.64752059239554,90.78294025884756,29.27287216186525,3.192097506523132
2026-05-09 17:03:15+00:00,DEN,DEN,0.29999999767609,0.019999999845072662,0.0,0.2299999982183356,0.2399999981408718,-0.09999999922536332,-1.3066324771397748,3.2375278092760302,5.001504545220614,1.200593534143234,-8.68525275377576,3.515712364169996,3.4906162854799816,-9.231756082194444,-0.4000000022375384,-15.3747447226413,32.16562385559085,3.23581120491028,0.0,110.999999673762,0.0,0.0,0.0,126.444368783481,3.28887405395508,107.5487966106892,0.8382000145311718,32.2773116,0.999999885531928,3.9115684106946,1900.9252071380622,150.41565299034113,5.022877454757679,23.29231351614,-64.8471606,-2.0,242.551498413086,-4.39868450164795,63.1789474487305,346.115997314453,100.0,97.307562828064,0.48540001704397584,0.690931264267912,1.8023509585132,1.678000000875418,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-17.194772765679357,90.74804140728335,29.09061584472655,3.0719436836242657
2026-05-09 17:03:16+00:00,DEN,DEN,0.29999999767609,-0.01999999984507268,0.0,0.1899999985281904,0.21999999829579941,0.149999998838045,-1.307508982509355,3.23811392488418,5.0029386288142215,1.20346812597714,-7.46957000840681,3.5154478224057057,3.4906162854799816,-11.5549067877983,-0.13999999891550866,-16.019622155769902,32.16128425598145,3.4707003164291357,0.0,110.999999673762,0.0,0.0,0.0,120.961366125362,3.43568015098572,108.63059885445759,0.14840000701464962,32.2773072,0.999999885531928,3.929803892970086,1901.0037660598762,-8.344099204987284,-55.54442582651971,-57.81890004873276,-64.8471518,-2.0,242.620864868164,-4.39868450164795,63.1789474487305,345.115997314453,100.0,97.3114609718323,-0.1663999942353629,-0.223018563046889,-1.5904414580275,0.7561999810154272,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-17.94600204984588,90.75176386038105,28.8471837043762,3.2908704328536964
2026-05-09 17:03:17+00:00,DEN,DEN,0.29999999767609,0.0,0.0,0.249999998063408,0.249999998063408,0.1799999986056542,-1.30692478789191,3.23723507163707,5.002938543436855,1.2027491418452902,-7.929786020248155,3.514918738877122,3.4906162854799825,-9.657476479764721,-0.11999999907043599,-18.16003183314905,31.885693931579603,3.539988212585448,0.0,110.999999673762,0.0,0.0,0.0,131.598962285928,3.48579840660095,110.07659907911102,0.2827999938606238,32.2773018,0.999999885531928,3.8203913252800703,1901.023411750796,121.62519842386254,-24.785243347287185,-33.247773908078685,-64.8471428,-2.0,243.280944824219,-4.39868450164795,63.1789474487305,344.115997314453,100.0,97.332888841629,0.12600000142519618,-0.353665941243217,0.896462328564174,1.81319992426914,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-20.412008723261522,90.72381472629735,28.56800479888915,3.2309245634079
2026-05-09 17:03:18+00:00,DEN,DEN,0.35999999721130777,0.00999999992253634,0.0,0.15999999876058144,0.09999999922536348,0.019999999845072662,-1.306778899320105,3.2372350716370697,5.002938543436856,1.222512699751206,-2.61786940891464,3.5146541971128302,3.490879418517756,-12.34760078437816,-0.3399999973662354,-19.153527244157,32.17673206329345,3.977205448150636,0.0,110.999999673762,0.0,0.0,0.0,128.590318598051,3.80796647071838,111.47099449250959,1.2476000272613414,32.2772958,0.999999885531928,3.8112736307084574,1900.9841680526758,25.903238425962627,-46.43550328910348,-44.5993702858687,-64.8471336,-2.0,243.824188232422,-4.39868450164795,63.1789474487305,343.115997314453,100.0,97.307562828064,-0.2252000000697872,-0.490101024307058,0.213191895182798,1.0255999574774943,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-21.84085970894716,90.69552749784975,28.464501571655248,3.57815887928009
2026-05-09 17:03:19+00:00,DEN,DEN,0.3199999975211628,0.0499999996126817,0.0,0.21999999829579941,0.11999999907043599,0.0999999992253633,-1.3078017201483152,3.237967502703845,5.0036557132997075,1.2045459511725098,3.1642437214632,3.5154478224057057,3.4906162854799816,-11.915014339144701,-0.20999999837326322,-21.3770082435427,32.3325834274292,4.322490291595458,0.0,110.999999673762,0.0,0.0,0.0,131.77900607245,4.29390377998352,112.5355996859856,0.6237999816141598,32.277289,0.999999885531928,3.829509066417812,1901.1117696762099,76.33651569485666,9.334992809453976,-65.9212872851641,-64.8471233,-2.0,244.318176269531,-4.39868450164795,63.1789474487305,342.115997314453,100.0,97.3153591156006,0.42719999797141267,0.79662716101339,-0.621376032855087,0.8081999774109647,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-24.552513794352837,90.63052117242415,28.384783744812047,3.6940932655334464
2026-05-09 17:03:20+00:00,DEN,DEN,0.32999999744369923,0.0499999996126817,0.0,0.2399999981408718,0.12999999899297232,0.059999999535217986,-1.30677841907243,3.238406662523135,5.002938628814222,1.193765927638502,4.988820969309264,3.514918738877122,3.49114255155553,-11.948964989697362,-0.2599999979859448,-20.96219036468035,32.88639907836915,4.900854721069336,0.0,110.999999673762,0.0,0.0,0.0,130.331101591055,4.74322142601013,112.65719890981741,0.6413999917231077,32.2772812,0.999999885531928,3.911568457260728,1901.08232498169,36.510349460877485,-60.44000163674356,-67.23427884280682,-64.8471123,-2.0,245.19970703125,-4.39868450164795,63.1789474487305,341.115997314453,100.0,97.307562828064,-0.49280000290605797,-0.785583172012302,0.470106499285492,-0.07480000027434554,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-24.6792213166647,90.546188826742,28.379162693023652,4.238872146606444
2026-05-09 17:03:21+00:00,DEN,DEN,0.3199999975211628,0.0499999996126817,0.0,0.249999998063408,0.13999999891550866,0.0,-1.30721667175722,3.239139093589915,5.002580043882795,1.1969999368331379,5.3670787665352755,3.515183280641414,3.4914056419046218,-11.980627014613878,-0.349999997288772,-21.642139965423297,33.23558406829835,5.3843499755859385,0.0,110.999999673762,0.0,0.0,0.0,127.481191499489,5.35354199409485,112.84120010794382,0.46939999092104845,32.2772732,0.999999885531928,3.865979937836528,1900.984120368958,85.85990630090237,-78.42983803711819,-53.29464990645637,-64.8470995,-2.0,245.785369873047,-4.39868450164795,63.1789474487305,340.115997314453,100.0,97.3173081874847,0.4309999923924478,1.10530507411254,-0.618212854856578,0.2081999953989988,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-25.73239550554562,90.4527996502204,28.340889930725048,4.637331075668332
2026-05-09 17:03:22+00:00,DEN,DEN,0.3099999975986264,0.0499999996126817,0.0,0.2299999982183356,0.13999999891550866,-0.029999999767608997,-1.307947181833295,3.238699933770625,5.002938543436856,1.2020305205672381,7.044553803339955,3.514918738877122,3.490879375829074,-11.293600142607641,-0.3699999971338444,-21.15234966136265,33.44964065551755,5.654819898605345,0.0,110.999999673762,0.0,0.0,0.0,125.421179125057,5.51651515960693,112.3179994212938,0.709999946475312,32.277265,0.999999885531928,3.802155982702972,1901.0528564453118,55.58357983827591,18.63759718835356,-31.58850818872462,-64.8470857,-2.0,246.770294189453,-4.39868450164795,63.1789474487305,339.115997314453,100.0,97.3134100437164,-0.12319999739146137,-1.38335396437412,0.711898290833411,-1.1851999739569778,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-25.5253762284066,90.34328098197385,28.28450174331665,4.95047035217285
2026-05-09 17:03:23+00:00,DEN,DEN,0.33999999736623565,0.0499999996126817,0.0,0.21999999829579941,0.13999999891550866,-0.06999999945775434,-1.30750940939618,3.2388462492292502,5.0036557132997075,1.2023897671732402,7.050332997151435,3.5154478224057057,3.4914055992159403,-11.16199315484944,-0.4100000021600746,-21.1659622283785,33.6899871826172,6.015731163024903,0.0,110.999999673762,0.0,0.0,0.0,124.594507669432,6.02825059890747,111.4518002949042,0.6499999896287764,32.2772569,0.999999885531928,3.856862150132654,1901.003766059876,97.43559062480917,-20.805725362151872,-68.71673520654441,-64.8470705,-2.0,247.421035766602,-4.39868450164795,63.1789474487305,338.115997314453,100.0,97.3056137561798,0.34360001532095585,1.38616159900982,-0.152727979060591,-0.5529999962498668,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-25.7696627252045,90.21483244444255,28.2026141166687,5.312211856842042
2026-05-09 17:03:24+00:00,DEN,DEN,0.32999999744369923,0.0499999996126817,0.0,0.21999999829579941,0.149999998838045,-0.049999999612681666,-1.30838586140491,3.238553511590295,5.003297128368282,1.199874848832162,7.051383992509965,3.515183280641414,3.490879418517756,-11.53354451739548,-0.3800000130646364,-20.88775752442645,34.0298990249634,6.335971212387084,0.0,110.999999673762,0.0,0.0,0.0,119.365902237139,6.27517604827881,110.28799479996101,0.6559999906495151,32.277249,0.999999885531928,3.9389214944094397,1901.0234355926539,58.00417661666872,-40.40371617302301,-21.202468406408947,-64.8470544,-2.0,248.433898925781,-4.39868450164795,63.1789474487305,337.115997314453,100.0,97.301721572876,0.031200002639799596,-0.500908891534104,-0.230107392270864,-1.7395999402072,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-25.700766948556037,90.0604872446732,28.22738828659055,5.662897338867188
2026-05-09 17:03:25+00:00,DEN,DEN,0.3099999975986264,0.06999999945775434,0.0,0.2299999982183356,0.16999999868311777,0.13999999891550866,-1.30750940939618,3.2392859426570704,5.002938543436856,1.1998750409312318,7.03509697954725,3.515712364169996,3.4903530670648424,-10.92662637284336,-0.1899999985281906,-21.2065019624235,34.15422134399415,6.433442430496214,0.0,110.999999673762,0.0,0.0,0.0,119.08667044349,6.36609950065613,108.5991977427672,0.6659999959081367,32.2772416,0.999999885531928,3.738332027569414,1901.072478294374,129.137898981571,-21.810527658089985,-78.48998010158546,-64.8470372,-2.0,249.283065795898,-4.39868450164795,63.1789474487305,336.212982177734,100.0,97.3562717437744,0.2186000082851237,-0.550983142773583,0.15283055196006,-1.615999940524322,0.0,0.0,1.0,7.0,0.0,0.0,0.0,26050901.0,1.0,-26.1224071618709,89.85170543721885,28.299624252319298,5.687721548080445
